date,ticker,label,score,close,vix_high_stress,sector_above_sma200,fwd_10,fwd_30,fwd_60
2018-02-23,AAPL,Strong Buy,1.0,170.16454562139998,False,True,0.02552706552729601,-0.031054131054168495,0.07325517950040214
2018-02-26,AAPL,Strong Buy,1.0,173.5290525918,False,True,0.015365703749171584,-0.03196066379816152,0.04980982685263878
2018-02-27,AAPL,Strong Buy,1.0,172.9666854325,True,True,0.008856998710875271,-0.0333538875499315,0.05997594993486991
2018-02-28,AAPL,Strong Buy,1.0,172.7048938239,True,True,0.0017965416568703299,-0.022344486862861248,0.060399151327097216
2018-03-01,AAPL,Strong Buy,0.9999999999999999,169.67974634610002,True,True,0.020857142857706287,-0.0015428571425727961,0.08177120738145709
2018-03-02,AAPL,Strong Buy,0.9999999999999999,170.8529605923,True,True,0.010271834742669933,-0.0022132682593798106,0.07046892416239815
2018-03-05,AAPL,Strong Buy,1.0,171.4444157081,True,True,-0.008596312634114926,0.008030765750598759,0.06450503785978674
2018-03-06,AAPL,Strong Buy,1.0,171.2989759256,False,True,-0.008094186902215965,0.006622516556040224,0.061829072116578815
2018-03-07,AAPL,Strong Buy,1.0,169.7088343027,False,True,-0.02148203165191382,-0.012740673027919123,0.0911065924182946
2018-03-08,AAPL,Strong Buy,1.0,171.5607675342,False,True,-0.045721713574965836,-0.0634113258733896,0.0883493924051048
2018-03-09,AAPL,Strong Buy,1.0,174.5083471279,False,True,-0.08356484053804066,-0.08189798866540905,0.07822130415512722
2018-03-12,AAPL,Strong Buy,1.0,176.1954486058,False,True,-0.04925159586167852,-0.10334580673555838,0.07159841392568599
2018-03-13,AAPL,Strong Buy,1.0,174.4986511424,False,True,-0.06462188142473292,-0.09068178029689714,0.07911791379942296
2018-03-14,AAPL,Strong Buy,0.9999999999999999,173.01516536,False,True,-0.06702533064295778,-0.07969065232005162,0.07846916769839855
2018-03-15,AAPL,Strong Buy,0.9999999999999999,173.2187810557,False,True,-0.06084522809978031,-0.0914077805766834,0.07456041977888636
2018-03-16,AAPL,Strong Buy,0.9999999999999999,172.6079339688,False,True,-0.06370070778546881,-0.0716773396247032,0.08428425663405283
2018-03-19,AAPL,Strong Buy,0.9999999999999999,169.9706259113,True,True,-0.039418140330885074,-0.03536794067309685,0.09206028210642549
2018-03-20,AAPL,Strong Buy,0.9999999999999999,169.9124499983,False,True,-0.020714448756022276,0.0075895914173028005,0.09300704483137127
2018-03-21,AAPL,Strong Buy,0.9999999999999999,166.0631437526,False,True,0.008933263268278738,0.03281368599295032,0.10685448536091653
2018-03-22,AAPL,Strong Buy,1.0,163.71671526030002,True,True,-0.0027835356828131972,0.08871779686091757,0.12212366375242245
2018-03-23,AAPL,Strong Buy,1.0,159.9255849276,True,True,0.03098096277429915,0.12259003273913638,0.13016111671139832
2018-03-26,AAPL,Strong Buy,1.0,167.5175415784,True,True,0.0027782601148201025,0.07686519650405542,0.08364826048167599
2018-03-27,AAPL,Strong Buy,1.0,163.2222199995,True,True,0.02435547107012872,0.11298562433139615,0.10596343292875793
2018-03-28,AAPL,Strong Buy,1.0,161.41876669549998,True,True,0.04601153291680479,0.14151850072050423,0.11506363557489509
2018-03-29,AAPL,Strong Buy,1.0,162.67924481120002,True,True,0.04142329240660474,0.12838240553082583,0.08996989668341697
2018-04-02,AAPL,Strong Buy,0.8805955636058064,161.6126864056,True,False,0.054835613150806053,0.1331791266762471,0.11077452209890173
2018-04-03,AAPL,Strong Buy,1.0,163.270699927,True,True,0.058495160045067225,0.11147739006838236,0.09788498259482915
2018-04-04,AAPL,Strong Buy,1.0,166.3928072598,False,True,0.03630324573146013,0.10080072815895201,0.08512347259749586
2018-04-05,AAPL,Strong Buy,1.0,167.5466295349,False,True,0.0,0.08630675156606417,0.07538500872957919
2018-04-06,AAPL,Strong Buy,1.0,163.2610039415,True,True,-0.015797600665399272,0.1107683484114795,0.11595523297580214
2018-04-09,AAPL,Strong Buy,1.0,164.8802335209,True,True,-0.028285798294365182,0.10765236108396267,0.08575079811679077
2018-04-10,AAPL,Strong Buy,1.0,167.9829488827,False,True,-0.05950937950958609,0.08447021478655178,0.07427216190145663
2018-04-11,AAPL,Strong Buy,1.0,167.1975740567,False,True,-0.050974251913546154,0.0965501606872932,0.09427974997026176
2018-04-12,AAPL,Strong Buy,1.0,168.8458915927,False,True,-0.05696565981422946,0.0846347584380182,0.09864306278578161
2018-04-13,AAPL,Strong Buy,1.0,169.4179547375,False,True,-0.07102386539221159,0.08344280485149132,0.0936119307642046
2018-04-16,AAPL,Strong Buy,1.0,170.4748171576,False,True,-0.06006142645886711,0.07284341443886033,0.07272922142006387
2018-04-17,AAPL,Strong Buy,1.0,172.82124564990002,False,True,-0.05127917414710024,0.05602435364870652,0.07590577214664103
2018-04-18,AAPL,Strong Buy,1.0,172.4334062297,False,True,-0.007141250562316717,0.05484335453712768,0.08001915247802724
